reg_num,full_name,inn,kpp,tofk
03483001600,"Муниципальное учреждение ""Комитет по культуре, физической культуре, спорту, туризму и делам молодежи""",5008053042,500801001,4857
03483002768,"Муниципальное дошкольное образовательное учреждение ""Детский сад общеразвивающего вида № 36""",5042076427,504201001,4849
03481000403,"филиал ""Оздоровительный комплекс ""Ватутинки"" федерального государственного бюджетного учреждения ""Оздоровительный комплекс ""Бор"" Управления делами Президента Российской Федерации",5009061310,500302001,4855
03481000401,Отдел вневедомственной охраны при УВД по Дмитровскому муниципальному району,5007003465,500701001,4806
03483002769,"Муниципальное дошкольное образовательное учреждение ""Детский сад общеразвивающего вида № 58""",5042068987,504201001,4849
03483002708,Муниципальное общеобразовательное учреждение Темповская основная общеобразовательная школа,5078002813,507801001,4809
03483002709,муниципальное общеобразовательное учреждение Павловическая средняя общеобразовательная школа,5078003951,507801001,4809
03481000155,"Федеральное бюджетное учреждение здравоохранения ""Медико-санитарная часть №8 Центральной медико-санитарной части № 119"" Федерального медико-биологического агентства",5043025577,504301001,4850
03483002645,Муниципальное образовательное учреждение средняя общеобразовательная школа №3,5018045121,501801001,4817
03483002706,"Муниципальное учреждение ""Эксплуатация и ремонт инженерных сооружений учреждений образования""",5009061800,500901001,4808
03483002707,муниципальное общеобразовательное учреждение Николо - Кропоткинская основная общеобразовательная школа,5078004024,507801001,4809
03732001438,"""Детский туберкулезный санаторий № 64""",5003009297,500301001,7306
03481000150,"Федеральное государственное учреждение здравоохранения ""Медико-санитарная часть № 164 Федерального медико-биологического агентства""",5077011117,507701001,4850
03483002702,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей, детский дом им. Талалихина",5009036145,500901001,4808
03481000152,"Федеральное бюджетное учреждение науки ""Государственный научный центр прикладной микробиологии и биотехнологии"" Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека",5077018190,507701001,4850
03481000074,"Государственное образовательное учреждение среднего профессионального образования ""Электростальский медицинский колледж Федерального медико-биологического агентства""",5053021540,505301001,4863
03483004457,"Муниципальное бюджетное учреждение культуры ""Степаньковский центральный сельский Дом культуры""",5079009265,507901001,4860
03483002033,Муниципальное дошкольное образовательное учреждение Центр развития ребёнка- детский сад № 31 д. Медвежьи Озёра Щёлковского муниципального района Московской области,5050031444,505001001,4861
03483002140,"Муниципальное общеобразовательное учреждение ""Краснозаводская средняя общеобразовательная школа № 1""",5042068257,504201001,4849
03483002646,Муниципальное образовательное учреждение средняя общеобразовательная школа №13,5018044978,501801001,4817
03483004454,"Муниципальное общеобразовательное учреждение""Средняя общеобразовательная школа №99""",5005001769,500501001,4804
03483002035,"Муниципальное дошкольное образовательное учреждение детский сад №39 ""Золотой ключик"" комбинированного вида поселка Фряново Щелковского муниципального района Московской области",5050034477,505001001,4861
01483000043,Администрация города Пушкино Пушкинского муниципального района Московской области,5038063560,503801001,4843
01483000042,Администрация Егорьевского муниципального района,5011002591,501101001,4810
03483002526,Муниципальное дошкольное образовательное учреждение детский сад № 25,5032047280,503201001,4835
01483000040,"администрация муниципального образования ""Городское поселение им.Воровского Московской области""",5031065328,503101001,4863
01483000047,"Администрация муниципального образования ""Город Старая Купавна Московской области""",5031065102,503101001,4863
01483000046,"Администрация муниципального образования ""Сельское поселение Аксено - Бутырское Московской области""",5031065166,503101001,4863
01483000045,Администрация городского поселения Зеленоградский Пушкинского муниципального района Московской области,5038049332,503801001,4843
01483000044,Администрация городского поселения Софрино Пушкинского муниципального района Московской области,5038049029,503801001,4843
03482000211,"Государственное бюджетное учреждение социального обслуживания Московской области ""Каширский специализированный социально-реабилитационный центр для несовершеннолетних ""Семья""",5019003999,501901001,4853
03482000210,"Государственное учреждение здравоохранения Московской области ""Орехово-Зуевский дошкольный туберкулезный санаторий""",5034082272,503401001,4837
03483003037,Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад № 17,5032039095,503201001,4835
03482000212,Шатурское управление социальной защиты населения Министерства социальной защиты населения Московской области,7714097791,504943001,4859
03482000215,"Государственное учреждение ветеринарии Московской области ""Ленинская районная станция по борьбе с болезнями животных""",5003046884,500301001,4825
03483003030,Отдел культуры Администрации города Реутов,5012054698,504101001,4846
03482000217,Государственное учреждение Московской области Королёвский центр занятости населения,5018067319,501801001,4817
03482000216,"Государственное учреждение ветеринарии Московской области ""Подольская районная станция по борьбе с болезнями животных""",5074026080,507401001,4840
03483002761,"Муниципальное дошкольное образовательное учреждение ""Детский сад общеразвивающего вида № 44""",5042069170,504201001,4849
03483002141,"Муниципальное общеобразовательное учреждение ""Краснозаводская средняя общеобразовательная школа № 7""",5042067990,504201001,4849
03483002766,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская музыкальная школа № 1 г. Сергиев Посад"" Сергиево-Посадского муниципального района Московской области",5042056928,504201001,4849
03483004641,Муниципальное общеобразовательное учреждение Луховицкая вечерняя (сменная) общеобразовательная школа №1,5072713017,507201001,4828
03483003039,Муниципальное образовательное учреждение дополнительного образования детей Одинцовская станция юных техников,5032039761,503201001,4835
03483001777,"Муниципальное общеобразовательное учреждение ""Мещеринская средняя общеобразовательная школа №1 с углубленным изучением отдельных предметов"" Ступинского муниципального района",5045026030,504501001,4853
03482000501,"Государственное бюджетное учреждение социального обслуживания Московской области ""Красноармейский центр социальной помощи семье и детям ""Семья""",5023007410,502301001,4843
01483000371,Администрация муниципального образования сельское поселение Костровское Истринского муниципального района Московской области,5017070492,501701001,4816
03482000759,"Государственное учреждение здравоохранения Московской области ""Домодедовский кожно-венерологический диспансер""",5009049257,500901001,4825
03483000724,"Муниципальное учреждение культуры ""Мытищинский районный театр драмы и комедии ""ФЭСТ""",5029035982,502901001,4832
03483001428,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №8 с углубленным изучением отдельных предметов"" Ступинского муниципального района",5045025251,504501001,4853
03483001429,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа №6 имени 50-летия Победы"" Ступинского муниципального района",5045025558,504501001,4853
03483003299,"Лосино-Петровское муниципальное дошкольное образовательное учреждение детский сад № 6 ""Солнышко""",5050034396,505001001,4861
03483001424,"Муниципальное общеобразовательное учреждение ""Михневская средняя общеобразовательная школа с углубленным изучением отдельных предметов"" Ступинского муниципального района",5045025244,504501001,4853
03483001425,"Муниципальное общеобразовательное учреждение ""Усадовская средняя общеобразовательная школа"" Ступинского муниципального района",5045025942,504501001,4853
03483001426,"Муниципальное общеобразовательное учреждение ""Шугаровская средняя общеобразовательная школа"" Ступинского муниципального района",5045026128,504501001,4853
03483001427,"Муниципальное общеобразовательное учреждение ""Семёновская средняя общеобразовательная школа"" Ступинского муниципального района",5045025702,504591001,4853
03483001420,"муниципальное учреждение здравоохранения ""Городская станция скорой медицинской помощи""",5036026322,503601001,4840
03483001423,"Муниципальное учреждение ""Стадион ""Весна""",5021015543,502101001,4840
01483000267,Администрация муниципального образования сельское поселение Кутузовское,5044050826,504401001,4852
01483000266,Администрация муниципального образования городского поселения Красково Люберецкого района Московской области,5027036797,502701001,4830
01483000265,Администрация городского поселения Сычево Волоколамского муниципального района Московской области,5004018696,500401001,4803
01483000263,Финансовое управление Администрации городского округа Коломна,5022095710,502201001,4870
01483000261,Администрация сельского поселения Аверкиевское Павлово-Посадского муниципального района Московской области,5035033648,503501001,4839
01483000260,Администрация Щёлковского муниципального района,5050002154,505001001,4861
03483003103,"Муниципальное лечебно-профилактическое учреждение ""Опалиховская городская поликлиника""",5024050218,502401001,4824
03483002451,"Муниципальное дошкольное образовательное учреждение ""Детский сад №42""",5075010823,507501001,4847
03483002452,"Муниципальное учреждение ""Физкультурно-оздоровительный клуб инвалидов ""Надежда""",5037061672,503701001,4850
03483004431,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида № 15 ""Солнышко""",5078009801,507801001,4809
01483000269,Управление образования администрации Пушкинского муниципального района,5038031060,503801001,4843
01483000268,Администрация Мытищинского муниципального района,5029009950,502901001,4832
03483002040,"Муниципальное дошкольное образовательное учреждение детский сад №52 ""Колосок"" общеразвивающего вида Щелковского муниципального района Московской области",5050031500,505001001,4861
03482000369,"Государственное образовательное учреждение среднего профессионального образования ""МОСКОВСКИЙ ОБЛАСТНОЙ МЕДИЦИНСКИЙ КОЛЛЕДЖ №2""",5040004603,504001001,4845
03483003298,"Лосино-Петровское муниципальное дошкольное образовательное учреждение центр развития ребёнка - детский сад первой категории № 4 ""Росток""",5050027920,505001001,4861
03482000365,"Государственное бюджетное учреждение социального обслуживания Московской области ""Сергиево-Посадский социальный приют для детей и подростков ""Надежда""",5042064809,504201001,4849
03482000364,"Государственное бюджетное учреждение социального обслуживания Московской области ""Сергиево-Посадский центр социальной помощи семье и детям ""Семья""",5042004246,504201001,4849
03483003644,"Муниципальное учреждение Дмитровское управление учета, приватизации жилья и субсидий",5007001852,500701001,4806
03482000366,Химкинское управление социальной защиты населения Министерства социальной защиты населения Московской области,7714097791,504732001,4857
03482000361,"Государственное учреждение здравоохранения Московской области ""Егорьевский противотуберкулезный диспансер""",5011024901,501101001,4810
03483000551,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 4 с углубленным изучением отдельных предметов,5011001196,501101001,4810
03482000363,"Государственное бюджетное учреждение социального обслуживания Московской области ""Коломенский городской центр социальной помощи семье и детям ""Гармония""",5022036433,502201001,4870
03482000362,"Государственное учреждение ветеринарии Московской области ""Луховицкая районная станция по борьбе с болезнями животных""",5072001348,507201001,4870
03483000357,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №29""",5029072783,502901001,4832
03483002967,"Муниципальное образовательное учреждение дополнительного образования детей ""Истринская детская музыкальная школа"" Истринского муниципального района",5017045834,501701001,4816
03483001396,"Муниципальное учреждение здравоохранения ""Дубненская городская больница""",5010036291,501001001,4809
03483002321,"муниципальное учреждение здравоохранения ""Дмитровская станция скорой медицинской помощи""",5007035450,500701001,4806
03483001395,"Муниципальное образовательное учреждение для детей ""Межшкольный учебный комбинат""",5031026470,503101001,4863
03483001392,"Муниципальное учреждение культуры ""Сельская библиотечная система имени Н.И. Новикова"" администрации сельского поселения Аксиньинское",5045045868,504501001,4853
03483001393,"Муниципальное образовательное учреждение дополнительного образования детей ""Вороновская детская школа искусств""",5074018940,507401001,4840
03483003490,"Муниципальное дошкольное образовательное учреждение ""Детский сад №9 общеразвивающего вида""",5075011087,507501001,4847
03483001391,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа № 47 муниципального образования Люберецкий муниципальный район Московской области,5027080108,502701001,4830
01483000151,"Муниципальное учреждение ""Администрация муниципального образования ""Городское поселение Белоозерский """,5005041313,500501001,4804
03483002216,"Муниципальное учреждение здравоохранения ""Городская поликлиника №3"" Г.Одинцово",5032041560,503201001,4835
03483001398,"Муниципальное учреждение ""Комплексный подростково-молодежный центр имени Н.Н. Киселева ""Дружба""",5013043089,501301001,4845
03483001399,"Муниципальние учреждение ""Хорошовский сельский клуб""",5022088022,502201001,4870
03483001390,Муниципальное общеобразовательное учреждение гимназия № 46 муниципального образования Люберецкий муниципальный район Московской области,5027079737,502701001,4830
03483001883,"Муниципальное учреждение здравоохранения ""Демиховская участковая больница""",5073002930,507301001,4837
03483001880,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад №22 ""Солнышко""",5074019206,507401001,4840
03483001881,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад №30 ""Кленочек""",5074019090,507401001,4840
03483001886,Муниципальное общеобразовательное учреждение Богородская гимназия города Ногинска,5031024674,503101001,4863
03483001555,"Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида №2 ""Дельфинчик""",5033008396,503301001,4836
03483001884,"Муниципальное учреждение здравоохранения ""Савинская амбулатория""",5073002961,507301001,4837
03483001885,"Муниципальное учреждение здравоохранения ""Серпуховский родильный дом""",5043027422,504301001,4850
03483001558,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка детский сад № 14 ""Веселые звоночки""",5033008220,503301001,4836
03483001559,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка детский сад № 5 ""Сказка""",5033008318,503301001,4836
03483001888,"Муниципальное учреждение здравоохранения ""Верейская участковая больница""",5073065016,507301001,4837
03483001889,"Муниципальное учреждение здравоохранения ""Кабановская амбулатория""",5073060385,507301001,4837
01483000464,Администрация городского поселения Монино,5050014181,505001001,4861
01483000467,Комитет по физической культуре и спорту Администрации г.Подольска,5036035670,503601001,4840
03483003805,"Муниципальное учреждение Рузского муниципального района ""Молодежный центр""",5075030266,507501001,4847
03483002542,"Муниципальное общеобразовательное учреждение ""Селиваниховская основная общеобразовательная школа""",5011031095,501101001,4810
03483002968,"Муниципальное учреждение ""Централизованная бухгалтерия по обслуживанию учреждений культуры, физической культуры, спорта и молодежной политики Зарайского муниципального района""",5014100276,501401001,4813
03482000612,"Государственное образовательное учреждение среднего профессионального образования Московской области ""Московский областной государственный колледж технологий, экономики и предпринимательства""",5026116471,502601001,4830
03483002540,"Муниципальное дошкольное образовательное учреждение детский сад общеразвивающего вида № 35 ""Зернышко""",5011019490,501101001,4810
03483003104,Муниципальное дошкольное образовательное учреждение детский сад № 3 общеразвивающего вида с приоритетным осуществлением деятельности по одному из направлений развития детей,5024033244,502401001,4824
03483002013,"Муниципальное оздоровительно-образовательное учреждение ""Родник""",5018098116,501801001,4817
03483001958,"Муниципальное учреждение сельского поселения Анискинское ""Биокомбинатовская централизованная клубная система""",5050042630,505001001,4861
03482000597,"Государственное бюджетное учреждение социального обслуживания Московской области ""Королевский социально-реабилитационный центр для несовершеннолетних ""Забота""",5018098324,501801001,4817
03483001955,"Муниципальное дошкольное образовательное учреждение ""Детский сад № 29 комбинированного вида """,5031024410,503101001,4863
03483001956,"Муниципальное дошкольное образовательное учреждение ""Центр развития ребёнка - детский сад № 73 Алёнушка""",5031024392,503101001,4863
03483001957,"Муниципальное дошкольное образовательное учреждение ""Детский сад № 102 общеразвивающего вида""",5031026738,503101001,4863
03483001950,"Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся и воспитанников с ограниченными возможностями здоровья ""Тучковская специальная (коррекционная) общеобразовательная школа-интернат VIII вида""",5075011457,507501001,4847
03483001951,Муниципальное учреждение Отдел муниципальной собственности Администрации Рузского муниципального района,5075033404,507501001,4847
03483001952,"Муниципальное учреждение ""Централизованная бухгалтерия города Троицка""",5046071941,504601001,4855
03483004737,"Муниципальное дошкольное образовательное учреждение детский сад второй категории комбинированного вида № 21 ""Росинка"" города Долгопрудный",5008029321,500801001,4857
03483001088,"Муниципальное лечебно-профилактическое учреждение ""Павловская участковая больница"" Истринского муниципального района",5017027426,501701001,4816
03482000595,"Государственное учреждение Московской области ""Люберецкое информационное агентство Московской области""",5027115801,502701001,4830
03483004224,Муниципальное образовательное учреждение открытая (сменная) общеобразовательная школа №1,5018044826,501801001,4817
03483001083,"Муниципальное общеобразовательное учреждение ""Малинская основная общеобразовательная школа"" Ступинского муниципального района",5045025808,504501001,4853
03483001080,"Муниципальное дошкольное образовательное учреждение ""Детский сад №19 Православный""",5031046614,503101001,4863
03483002545,"Муниципальное учреждение ""Центр муниципального заказа - управляющая компания""",5023006939,502301001,4843
03483000350,"муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 12""",5029100286,502901001,4832
03483001087,"Шатурское муниципальное учреждение ""Дворец спорта""",5049009740,504901001,4859
03483001084,"Муниципальное общеобразовательное учреждение ""Староситненская средняя общеобразовательная школа"" Ступинского муниципального района",5045025438,504501001,4853
03483001774,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №18 ""Кораблик""",5003021872,500301001,4825
03483001775,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка-детский сад №35 ""Воскресеночка""",5003018975,500301001,4825
03483001776,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №22 ""Жар-птица""",5003088789,500301001,4825
03483004226,"Муниципальное бюджетное учреждение культуры ""Шаховской Дом культуры""",5079009314,507901001,4860
03483001770,Муниципальное общеобразовательное учреждение Видновская гимназия,5003021537,500301001,4825
03483001771,Муниципальное общеобразовательное учреждение Изваринская средняя общеобразовательная школа,5003021512,500301001,4825
03483001772,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №30 ""Вишенка""",5003033187,500301001,4825
03483001773,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка-детский сад №41 ""Радуга""",5003021713,500301001,4825
03483004221,Муниципальное общеобразовательное учреждение Внуковская сельская гимназия,5003021368,500301001,4825
03482000756,"Государственное учреждение ветеринарии Московской области ""Московская областная ветеринарно-санитарная станция""",5050051056,505001001,4861
03482000750,"Государственное бюджетное стационарное учреждение социального обслуживания Московской области ""Коломенский городской дом-интернат малой вместимости для граждан пожилого возраста и инвалидов""Ветеран""",5022036257,502201001,4870
03482000751,"Государственное образовательное учреждение среднего профессионального образования ""Подольский колледж"" Московской области",5036029066,503601001,4840
03482000752,Государственное образовательное учреждение начального профессионального образования профессиональное училище №115 Московской области,5009005041,500901001,4825
03483000989,"Муниципальное общеобразовательное учреждение ""Алфимовская средняя общеобразовательная школа"" Ступинского муниципального района",5045025565,504501001,4853
03483003800,"Муниципальное образовательное учреждение дополнительного образования детей ""Красногорская детская музыкальная школа""",5024034086,502401001,4824
03483003801,Муниципальное дошкольное образовательное учреждение детский сад № 38 общеразвивающего вида с приоритетным осуществлением деятельности по одному из направлений развития детей,5024033477,502401001,4824
03483003802,"Муниципальное образовательное учреждение для детей-сирот и детей, оставшихся без попечения родителей ""Серпуховский детский дом""",5043009529,504301001,4850
03483003803,"Муниципальное образовательное учреждение дополнительного образования детей ""Детско-юношеская спортивная школа""",5021011468,502101001,4840
01483000152,Администрация сельского поселения Спутник Можайского муниципального района Московской области,5028022885,502801001,4831
03483003503,"Муниципальное дошкольное образовательное учреждение-детский сад №10 ""Рябинка"" общеразвивающего вида",5073009029,503401001,4837
03482000598,"Государственное образовательное учреждение среднего профессионального образования Московской области ""Лобненский техникум строительной индустрии и предпринимательства""",5025004599,502501001,4800
03483003314,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская школа искусств №1 им.С.В.Герасимова""",5028017758,502801001,4831
03482000596,"Государственное учреждение Московской области ""Котельниковское информационное агентство Московской области""",5027044290,502701001,4830
03483003809,Управление образования администрации Серпуховского муниципального района,5077000789,507701001,4850
03483004222,"Муниципальное дошкольное образовательное учреждение "" Детский сад № 65 Рябинушка комбинированного вида """,5031030332,503101001,4863
03483003592,Муниципальное дошкольное образовательное учреждение детский сад №21 общеразвивающего вида с приоритетным осуществлением деятельности по одному из направлений развития детей,5024040795,502401001,4824
03482000593,Ступинское управление социальной защиты населения Министерства социальной защиты населения Московской области,7714097791,504502001,4853
03482000590,Государственное образовательное учреждение начального профессионального образования Профессиональный лицей №15 Московской области,5005001423,500501001,4804
03482000591,Государственное образовательное учреждение начального профессионального образования профессиональное училище № 44 Московской области,5005002152,500501001,4804
01482000006,Министерство экономики Московской области,5000001660,502401001,4800
01482000007,Правительство Московской области,7710342058,502401001,4800
01482000002,"Комитет по физической культуре, спорту, туризму и работе с молодежью Московской области",5047103530,504701001,4800
01482000003,Министерство финансов Московской области,5000001450,502401001,4800
01482000001,Министерство имущественных отношений Московской области,7725131814,504101001,4800
03483002148,Муниципальное общеобразовательное учреждение Самотовинская средняя общеобразовательная школа,5042068747,504201001,4849
03483003014,"Муниципальное образовательное учреждение дополнительного образования детей ""Детская школа искусств №2""",5028017814,502801001,4831
03483000986,"Муниципальное дошкольное образовательное учреждение центр развития ребенка-детский сад № 29 ""Росинка""",5011019700,501101001,4810
01482000008,Управление по обеспечению деятельности мировых судей Московской области,5041019754,504101001,4800
01482000009,Министерство образования Московской области,7706009270,504701001,4800
03483003178,Финансовое управление Администрации городского округа Химки Московской области,5047105840,504701001,4857
03483004399,"Муниципальное бюджетное учреждение ""Ритуальное обслуживание населения""",5024117695,502401001,4824
03483004229,"Муниципальное дошкольное образовательное учреждение Центр развития ребенка - детский сад N24 ""Березка"" Истринского муниципального района",5017048289,501701001,4816
03483003593,"Муниципальное учреждение культуры "" Дом культуры ""Луч""",5024108450,502401001,4824
03483004592,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №7""",5005028961,500501001,4804
03483003389,"Муниципальное общеобразовательное учреждение ""Гимназия №5""",5054009263,505401001,4817
03483003354,"Муниципальное учреждение ""Судниковский Дом культуры""",5004017903,500401001,4803
03483004437,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа №20""",5005029443,500501001,4804
03483000088,"Муниципальное образовательное учреждение дополнительного образования детей ""Буньковская детская музыкальная школа""",5031065737,503101001,4863
03482000234,"Государственное бюджетное учреждение социального обслуживания Московской области ""Реабилитационный центр для детей с ограниченными возможностями ""Коломна""",5022069950,502201001,4870
03483001178,"Муниципальное дошкольное образовательное учреждение ""Детский сад комбинированного вида № 32 ""Березка""",5011019299,501101001,4810
03483001179,Муниципальное общеобразовательное учреждение средняя общеобразовательная школа N 5 им. Ю.А. Гарнаева с углубленным изучением отдельных предметов,5013029888,501301001,4845
03483002149,"Муниципальное общеобразовательное учреждение ""Сватковская основная общеобразовательная школа""",5042054991,504201001,4849
03483001177,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа № 13 с углубленным изучением отдельных предметов""",5011019411,501101001,4810
03483001174,Муниципальное учреждение культуры Макеевский сельский дом культуры Зарайского муниципального района,5014011280,501401001,4813
03483000983,"Муниципальное специальное (коррекционное) образовательное учреждение для обучающихся, воспитанников с ограниченными возможностями здоровья ""Специальная (коррекционная) общеобразовательная школа № 7 VIII вида""",5011019130,501101001,4810
